"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @polNewsForever: ISIS has captured Philippines city of Marawi, population of 200k, beheading non-Muslims. Military set to retake city/be…",FALSE,0,NA,2017-05-24 23:58:33,FALSE,NA,"867530288208924673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KSofen",5096,TRUE,FALSE,NA,NA
"ISIS militants storm Philippines city of Marawi killing 21  
ISIS Losers are destined for the pit of hell. #Cowards  https://t.co/bmBAaBiUxx",FALSE,0,NA,2017-05-24 23:58:23,FALSE,NA,"867530248883245057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsAReckoning",6,FALSE,FALSE,NA,NA
"RT @ajplus: The Philippines declared a state of emergency in Mindanao island as hundreds of separatist rebels lay siege on Marawi city. htt…",FALSE,0,NA,2017-05-24 23:58:23,FALSE,NA,"867530248795045888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fdartnwt",976,TRUE,FALSE,NA,NA
"RT @giempoleon: Mindanao is home, and when home is threatened, you stand by it. 

We may not be in Marawi right now, but it's still a part…",FALSE,0,NA,2017-05-24 23:58:20,FALSE,NA,"867530232730836997",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kurtjohnxavier",578,TRUE,FALSE,NA,NA
"Trump Transcripts Praised Philippines,Rodrigo Duterte Genocidal Dictator For Mass Murder... https://t.co/SbrGn5a19T",FALSE,0,NA,2017-05-24 23:58:06,FALSE,NA,"867530174606213121",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","copwatchccfl",0,FALSE,FALSE,NA,NA
"RT @keiakamatsu: For more accurate scale, here's the city of Marawi and entire Mindanao under Martial Law. No shade. No tea. #FactsOnly htt…",FALSE,0,NA,2017-05-24 23:58:03,FALSE,NA,"867530164736892928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABDELirious",845,TRUE,FALSE,NA,NA
"RT @polNewsForever: ISIS has captured Philippines city of Marawi, population of 200k, beheading non-Muslims. Military set to retake city/be…",FALSE,0,NA,2017-05-24 23:58:03,FALSE,NA,"867530164158246912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raiderjim40",5096,TRUE,FALSE,NA,NA
"RT @cnnphilippines: Duterte to Filipinos: Do not be too scared, I'm going home https://t.co/YCHkcblnUS https://t.co/aGKj4oSyyH",FALSE,0,NA,2017-05-24 23:57:54,FALSE,NA,"867530124706537474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cumbaekhome",908,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:57:50,FALSE,NA,"867530109556727808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wisdommeg",3832,TRUE,FALSE,NA,NA
"RT @ninathuhreez: The disparity between Marcos and Duterte is that the former wanted to build an empire and the latter had to hit the emerg…",FALSE,0,NA,2017-05-24 23:57:43,FALSE,NA,"867530078564917248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaryllTismo",129,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:57:40,FALSE,NA,"867530067684900864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hazelnsm",3832,TRUE,FALSE,NA,NA
"RT @JeonJungbook: I'm crying. Looks at this YOUTHS standing all together 

#PrayForMarawi 
STAND WITH MARAWI
STAND WITH MINDANAO https://t.…",FALSE,0,NA,2017-05-24 23:57:38,FALSE,NA,"867530057996161024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bunsomd",571,TRUE,FALSE,NA,NA
"RT @polNewsForever: ISIS has captured Philippines city of Marawi, population of 200k, beheading non-Muslims. Military set to retake city/be…",FALSE,0,NA,2017-05-24 23:57:38,FALSE,NA,"867530057211723776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WarriorsMAGA",5096,TRUE,FALSE,NA,NA
"RT @RCarranza_: When even the dead dictator knew that anything less wouldn't give him an excuse to usher in dictatorship. #NeverAgain https…",FALSE,0,NA,2017-05-24 23:57:36,FALSE,NA,"867530050106568704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EllaMarie211",9,TRUE,FALSE,NA,NA
"RT @princessjao: All detainees in Marawi City Jail has been freed by the ISIS and yet the media has spoken so little. 

PLS don't ignore <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>…",FALSE,0,NA,2017-05-24 23:57:33,FALSE,NA,"867530039205736448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monique19XX",5951,TRUE,FALSE,NA,NA
"RT @dzbb: .@dswdserves, tiniyak na sapat ang pondo para tulungan ang mga naapektuhan ng kaguluhan sa Marawi City. | via @allangatus https:/…",FALSE,0,NA,2017-05-24 23:57:33,FALSE,NA,"867530037372768256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mystic1434",3,TRUE,FALSE,NA,NA
"ISIS militants storm Philippines city of Marawi killing 21 https://t.co/272YbMIc5H",FALSE,0,"LaLaKdaho",2017-05-24 23:57:23,FALSE,"867398018491977728","867529997208227842","563840214","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaLaKdaho",0,FALSE,FALSE,NA,NA
"RT @babezlut: For everyone who wants to donate for those na nasa Marawi City. Let's help our fellow Filipinos who are in need. #PrayForMara…",FALSE,0,NA,2017-05-24 23:57:20,FALSE,NA,"867529980988628993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darlihng",329,TRUE,FALSE,NA,NA
"Trump Transcripts Praised Philippines,Rodrigo Duterte Genocidal Dictator For Mass Murder... https://t.co/cE7rB0TI9S",FALSE,0,NA,2017-05-24 23:57:18,FALSE,NA,"867529972499587072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","policest8",0,FALSE,FALSE,NA,NA
"RT @cnnphilippines: How different is martial law then from martial law now? https://t.co/YCHkcblnUS https://t.co/3mu9wVFqxj",FALSE,0,NA,2017-05-24 23:57:13,FALSE,NA,"867529954728099841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annyeongtubig",1763,TRUE,FALSE,NA,NA
"RT @maracepeda: Majority Leader @Rudyfarinas says Duterte to submit its report on martial law in Mindanao to Congress this morning @rappler…",FALSE,0,NA,2017-05-24 23:57:13,FALSE,NA,"867529951553101824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kosamgi",6,TRUE,FALSE,NA,NA
"Marawi City nag Mistulang Ghost Town matapos Pasukin ng Maute Group https://t.co/tc5RomQQWq via @YouTube",FALSE,0,NA,2017-05-24 23:57:11,FALSE,NA,"867529946624704512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wilfredo_yambao",0,FALSE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:57:11,FALSE,NA,"867529944422793216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ana22_87",3832,TRUE,FALSE,NA,NA
"RT @leanipac: Marawi City, a Muslim-dominated community, is being attacked by ISIS/Maute/ASG.

Bad Muslims? Nope. Just bad people.

#PrayFo…",FALSE,0,NA,2017-05-24 23:57:09,FALSE,NA,"867529935702728704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","woohhcastorba16",21673,TRUE,FALSE,NA,NA
"#tytlive Ive seen this movie before. Marcos declared martial law just before his Pres term was up. Looks like Duterte is testing the waters.",FALSE,0,NA,2017-05-24 23:57:07,FALSE,NA,"867529928719429633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farleftjuan",0,FALSE,FALSE,NA,NA
"RT @xolovesnette: ""Let us pray for our troops who are fighting for peace in Marawi City"" #PrayForOurSoldiers #PrayForMarawi https://t.co/65…",FALSE,0,NA,2017-05-24 23:56:59,FALSE,NA,"867529893084504066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judyrinen",6005,TRUE,FALSE,NA,NA
"RT @saldinest: Pres. Duterte go ahead, declare a martial law all over the country, Luzon, Visayas and Mindanao for the sake of everyone #Pr…",FALSE,0,NA,2017-05-24 23:56:52,FALSE,NA,"867529863686639616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donnadestua",89,TRUE,FALSE,NA,NA
"RT @cnnphilippines: How different is martial law then from martial law now? https://t.co/YCHkcblnUS https://t.co/3mu9wVFqxj",FALSE,0,NA,2017-05-24 23:56:50,FALSE,NA,"867529858775097345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kinahwatts",1763,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:56:50,FALSE,NA,"867529856229138433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ylskah",3832,TRUE,FALSE,NA,NA
"RT @babezlut: For everyone who wants to donate for those na nasa Marawi City. Let's help our fellow Filipinos who are in need. #PrayForMara…",FALSE,0,NA,2017-05-24 23:56:49,FALSE,NA,"867529851191808001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bunsomd",329,TRUE,FALSE,NA,NA
"RT @polNewsForever: ISIS has captured Philippines city of Marawi, population of 200k, beheading non-Muslims. Military set to retake city/be…",FALSE,0,NA,2017-05-24 23:56:45,FALSE,NA,"867529835429736449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClubBayern",5096,TRUE,FALSE,NA,NA
"RT @highreaching: From a trusted source in Marawi City, posted nine minutes ago. #PrayForMarawi https://t.co/bFIBpdt2qL",FALSE,0,NA,2017-05-24 23:56:40,FALSE,NA,"867529813875073024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BorGullet28",796,TRUE,FALSE,NA,NA
"@iamxiaoching @paramour27 @jakeagravante @leahnavarro @DiNaProfMSSyj @MrFrankBaraan @cocoy @TheGUIDON @MyRizalPH… https://t.co/TSkRgJJFab",FALSE,1,"iamxiaoching",2017-05-24 23:56:32,TRUE,"867526375606960128","867529782598156292","127789263","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mila_d_aguilar",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Philippines: Vid shows dozens of soldiers fleeing from #Marawi city due an massive #ISIS attack https://t.co/2H1oZTfCgC",FALSE,0,NA,2017-05-24 23:56:32,FALSE,NA,"867529782359142401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bigboimoku",152,TRUE,FALSE,NA,NA
"RT @sophiavillarama: Tulong Kabataan is calling for donations for those affected by the attacks in Marawi City. We are accepting the ff. it…",FALSE,0,NA,2017-05-24 23:56:32,FALSE,NA,"867529780211535873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","glycocalex",757,TRUE,FALSE,NA,NA
"RT @MailOnline: ISIS militants storm Philippines city and kill 21 in murderous rampage https://t.co/iIw7ESFLJZ",FALSE,0,NA,2017-05-24 23:56:29,FALSE,NA,"867529770048901120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bigboimoku",126,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:56:25,FALSE,NA,"867529750863990785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mkim33324c",3832,TRUE,FALSE,NA,NA
"RT @dzbb: Sitwasyon sa Marawi City, Lanao del Sur, naging tahimik sa buong magdamag. | via @Benjielite",FALSE,0,NA,2017-05-24 23:56:21,FALSE,NA,"867529736615895041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","periwinkleME",1,TRUE,FALSE,NA,NA
"RT @krizzy_kalerqui: BE INFORMED. 
Martial Law: Marcos vs Duterte https://t.co/J3COTS2usG",FALSE,0,NA,2017-05-24 23:56:21,FALSE,NA,"867529735886184448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gelica_gel",138,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:56:19,FALSE,NA,"867529726427934721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aijaaaah",3832,TRUE,FALSE,NA,NA
"RT @saldinest: Pres. Duterte go ahead, declare a martial law all over the country, Luzon, Visayas and Mindanao for the sake of everyone #Pr…",FALSE,0,NA,2017-05-24 23:56:16,FALSE,NA,"867529716034445313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhxcry",89,TRUE,FALSE,NA,NA
"RT @babezlut: For everyone who wants to donate for those na nasa Marawi City. Let's help our fellow Filipinos who are in need. #PrayForMara…",FALSE,0,NA,2017-05-24 23:56:10,FALSE,NA,"867529688192647168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eternallysejun",329,TRUE,FALSE,NA,NA
"RT @SanhoTree: Duterte has already killed twice as many Filipinos in 11 months than dictator Ferdinand Marcos killed in a decade of martial…",FALSE,0,NA,2017-05-24 23:56:10,FALSE,NA,"867529687928590336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarthChipper",9,TRUE,FALSE,NA,NA
"RT @gmanews: WATCH: 10,000 relief goods ng DSWD, ibabiyahe ng PCG sakay ng BRP Batangas patungong Marawi City. | @_jamesJA https://t.co/Wfg…",FALSE,0,NA,2017-05-24 23:56:09,FALSE,NA,"867529683956408320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VelGypsy",176,TRUE,FALSE,NA,NA
"RT @JeonJungbook: I'm crying. Looks at this YOUTHS standing all together 

#PrayForMarawi 
STAND WITH MARAWI
STAND WITH MINDANAO https://t.…",FALSE,0,NA,2017-05-24 23:56:09,FALSE,NA,"867529683646033921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ServusDeo",571,TRUE,FALSE,NA,NA
"RT @DZMMTeleRadyo: NGAYON sa DZMM: Marawi City Mayor Majul Gandamra
https://t.co/Fu1W2npyEG https://t.co/ES6ykoyqzb",FALSE,0,NA,2017-05-24 23:56:06,FALSE,NA,"867529672053084160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoezIay",4,TRUE,FALSE,NA,NA
"RT @kneelfatrake: Fast facts about Duterte's recent proclamation of Martial Law on Mindanao. Feed thy minds, lamang ang may alam. <U+2696><U+FE0F>

(c) S…",FALSE,0,NA,2017-05-24 23:56:04,FALSE,NA,"867529665153449984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamianVines_",25,TRUE,FALSE,NA,NA
"RT @JeonJungbook: I'm crying. Looks at this YOUTHS standing all together 

#PrayForMarawi 
STAND WITH MARAWI
STAND WITH MINDANAO https://t.…",FALSE,0,NA,2017-05-24 23:56:04,FALSE,NA,"867529663647596544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eternallysejun",571,TRUE,FALSE,NA,NA
"RT @PCYUNIONPH: PCY UNION PH is launching a donation drive for those affected in Marawi City. Until Friday only! 

For full details: https:…",FALSE,0,NA,2017-05-24 23:56:04,FALSE,NA,"867529662922207233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_hxmo",819,TRUE,FALSE,NA,NA
"Philippine President Duterte Summons Ghost of Marcos https://t.co/9zQosy1lq6",FALSE,0,NA,2017-05-24 23:56:03,FALSE,NA,"867529657947635712",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","updatesluzon",0,FALSE,FALSE,NA,NA
"RT @konkonmgt: ISIS destroying Marawi City the Muslims area. ISIS and Maute Group aren't Muslims and Islamic Religion

#PrayForMarawi 
#Pra…",FALSE,0,NA,2017-05-24 23:56:02,FALSE,NA,"867529656072675328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alenrose14",4038,TRUE,FALSE,NA,NA
"RT @eimajery: Duterte: *declares Martial Law in Mindanao*
People: Don't worry, the 1987 Constitution has our back!
Duterte: It will be as h…",FALSE,0,NA,2017-05-24 23:55:59,FALSE,NA,"867529641216491521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GillesGiuseppe",19,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:55:56,FALSE,NA,"867529632391860225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tintendesarapen",3832,TRUE,FALSE,NA,NA
"RT @gmanews: LOOK: President Duterte's official declaration of martial law in Mindanao | @AicaDioquino https://t.co/4No0qbQdBc",FALSE,0,NA,2017-05-24 23:55:54,FALSE,NA,"867529623055155200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lilyrose0718",391,TRUE,FALSE,NA,NA
"RT @cnnphilippines: Duterte to Filipinos: Do not be too scared, I'm going home https://t.co/YCHkcblnUS https://t.co/aGKj4oSyyH",FALSE,0,NA,2017-05-24 23:55:53,FALSE,NA,"867529618567290880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAchivar",908,TRUE,FALSE,NA,NA
"RT @AFPManila: 'Martial law of Mr Marcos was very good.' - Duterte says as he adds he might declare martial law nationwide https://t.co/DHi…",FALSE,0,NA,2017-05-24 23:55:53,FALSE,NA,"867529617132797954",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ayeemacaraig",10,TRUE,FALSE,NA,NA
"RT @SanhoTree: Duterte has already killed twice as many Filipinos in 11 months than dictator Ferdinand Marcos killed in a decade of martial…",FALSE,0,NA,2017-05-24 23:55:51,FALSE,NA,"867529608404639744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Floripedes",9,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-24 23:55:49,FALSE,NA,"867529602834382848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masterjowlinxx",3832,TRUE,FALSE,NA,NA
"RT @leanipac: Marawi City, a Muslim-dominated community, is being attacked by ISIS/Maute/ASG.

Bad Muslims? Nope. Just bad people.

#PrayFo…",FALSE,0,NA,2017-05-24 23:55:49,FALSE,NA,"867529601378959360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranazzhra",21673,TRUE,FALSE,NA,NA
"'Martial law of Mr Marcos was very good.' - Duterte says as he adds he might declare martial law nationwide… https://t.co/h8jmy7uwHx",FALSE,11,NA,2017-05-24 23:55:41,TRUE,NA,"867529567526821888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AFPManila",10,FALSE,FALSE,NA,NA
