"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @AgentSoulful007: ISIS have taken over Mindanao. Pres. Duterte declared Martial Law in the South for safety. Need help fighting ISIS <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>@…",FALSE,0,NA,2017-05-25 16:25:17,FALSE,NA,"867778607371796481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjauthor",32,TRUE,FALSE,NA,NA
"RT @ajplus: The Philippines declared a state of emergency in Mindanao island as hundreds of separatist rebels lay siege on Marawi city. htt…",FALSE,0,NA,2017-05-25 16:25:16,FALSE,NA,"867778604607782912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dukyungseu",1044,TRUE,FALSE,NA,NA
"Daes Filipinlerin 250 bin nüfuslu Marawi sehrini ele geçirdi.Abd'nin Filipinlere cevabi isliyor. https://t.co/XW1k1t4SyH",FALSE,1,NA,2017-05-25 16:25:16,FALSE,NA,"867778602556952577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diyobendi",0,FALSE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:25:13,FALSE,NA,"867778593417347073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paiute023",783,TRUE,FALSE,NA,NA
"RT @SaladinAlDronni: IS claims to have killed more than 70 Philipino soldiers (!!) During recent clashes in Marawi city. Fights ongoing #Ph…",FALSE,0,NA,2017-05-25 16:25:13,FALSE,NA,"867778590628171777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AzlinaSawalIII",18,TRUE,FALSE,NA,NA
"The Star Online Two Malaysians killed in Marawi City battle The Star Online KOTA KINABALU: Two… https://t.co/w9fZHRrkxj",FALSE,0,NA,2017-05-25 16:25:03,FALSE,NA,"867778550061051905",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheNewsMalaysia",0,FALSE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:25:01,FALSE,NA,"867778539944382464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DamnMyBallsItch",783,TRUE,FALSE,NA,NA
"RT @abhijitmajumder: It seems #ISIS has taken over #Philippines city #Marawi and are burning down offices, schools, jails. Is there still a…",FALSE,0,NA,2017-05-25 16:25:00,FALSE,NA,"867778538925039616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malangmei16",864,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:25:00,FALSE,NA,"867778536089591808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annbasaaaa",4715,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:24:58,FALSE,NA,"867778530012155904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TabinasLitz",4715,TRUE,FALSE,NA,NA
"RT @chiarazambrano: JUST IN: The Maute Group has taken control of the LASURECO (Lanao del Sur Electric Cooperative) compound in Brgy Gadung…",FALSE,0,NA,2017-05-25 16:24:58,FALSE,NA,"867778528514912259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erikapotato",241,TRUE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:24:58,FALSE,NA,"867778527390838784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FormerUSN",783,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:24:57,FALSE,NA,"867778523150270464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","izusukitan",4455,TRUE,FALSE,NA,NA
"@raissawriter geographically , DAVAO Is too FAR from Marawi..  FYI, ILIGAN AND COTABATO is a bit near.Have you been to Mindanao? Lol",FALSE,1,"raissawriter",2017-05-25 16:24:54,FALSE,"867719777610899456","867778513989844992","33864320","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christy32002",0,FALSE,FALSE,NA,NA
"Fighting continues for third day in Philippines city Marawi https://t.co/G8LSSJvG8b https://t.co/SPRiteAyQL",FALSE,0,NA,2017-05-25 16:24:53,FALSE,NA,"867778507828412420",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","cahulaan",0,FALSE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:24:48,FALSE,NA,"867778486013837313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bimbcent",4715,TRUE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:24:43,FALSE,NA,"867778465973587969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephencaudill",783,TRUE,FALSE,NA,NA
"RT @konkonmgt: ISIS destroying Marawi City the Muslims area. ISIS and Maute Group aren't Muslims and Islamic Religion

#PrayForMarawi 
#Pra…",FALSE,0,NA,2017-05-25 16:24:40,FALSE,NA,"867778452803301377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LydianaChristy",4064,TRUE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:24:38,FALSE,NA,"867778445983535104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GovFunded",783,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:24:38,FALSE,NA,"867778444288901120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patanganmarvin",4455,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: ""Ilang residente sa Baloi, Lanao del Norte, namigay ng libreng pagkain sa mga evacuees mula sa Marawi City.
COURTESY: Amer…",FALSE,0,NA,2017-05-25 16:24:27,FALSE,NA,"867778398956826629",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","krncrpz",117,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:24:26,FALSE,NA,"867778393919463424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llordtae",4455,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:24:26,FALSE,NA,"867778393370116096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonKissBuddies",4455,TRUE,FALSE,NA,NA
"RT @_kjmyman: -Terrorist attack in Marawi City
-Martial Law in Mindanao
-5.4 magnitude earthquake hits some part in Luzon

But God I still…",FALSE,0,NA,2017-05-25 16:24:18,FALSE,NA,"867778359635222528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jongineh",13,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:24:14,FALSE,NA,"867778344900673536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kerenkaru",4715,TRUE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:24:09,FALSE,NA,"867778321827991552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","belle_boudica",783,TRUE,FALSE,NA,NA
"Since Duterte declared Martial Law in Mindanao, I felt peace and security to our fellow folks out there.",FALSE,0,NA,2017-05-25 16:24:07,FALSE,NA,"867778314890608643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","earlalubird",0,FALSE,FALSE,NA,NA
"RT @nisnis: Is #Duterte the new Marcos? This is really scary #Philippines #MartialLaw #MartialLawInMindanao https://t.co/3YeHINvHya",FALSE,0,NA,2017-05-25 16:24:05,FALSE,NA,"867778305247850497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","quenny171",2,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:23:59,FALSE,NA,"867778280887382017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Psycholopath",4715,TRUE,FALSE,NA,NA
"Duterte combate con fuego aéreo el terror yihadista en Mindanao https://t.co/eWzV5dVV8Y https://t.co/zm9E0cqq2a",FALSE,0,NA,2017-05-25 16:23:48,FALSE,NA,"867778234510749697",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RaudalesEnrique",0,FALSE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:23:47,FALSE,NA,"867778229150433280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeremyBanares",4455,TRUE,FALSE,NA,NA
"RT @_kjmyman: -Terrorist attack in Marawi City
-Martial Law in Mindanao
-5.4 magnitude earthquake hits some part in Luzon

But God I still…",FALSE,0,NA,2017-05-25 16:23:46,FALSE,NA,"867778227024089089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dclaire29",13,TRUE,FALSE,NA,NA
"RT @ajplus: The Philippines declared a state of emergency in Mindanao island as hundreds of separatist rebels lay siege on Marawi city. htt…",FALSE,0,NA,2017-05-25 16:23:42,FALSE,NA,"867778208892104704",NA,"<a href=""https://github.com/TwidereProject/Twidere-Android/"" rel=""nofollow"">Twidere for Android #5</a>","drbillbongo",1044,TRUE,FALSE,NA,NA
"RT @KatMurti: Philippine President Duterte declares martial rule in Mindanao—home to 22 million people—vowing to be ""harsh."" https://t.co/Y…",FALSE,0,NA,2017-05-25 16:23:38,FALSE,NA,"867778194786492416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexburrola",3,TRUE,FALSE,NA,NA
"RT @ZeeNewsHindi: <U+092B><U+093F><U+0932><U+0940><U+092A><U+0940><U+0928>: <U+092E><U+0930><U+093E><U+0935><U+0940> <U+0936><U+0939><U+0930> <U+092E><U+0947><U+0902> <U+092B><U+0939><U+0930><U+093E><U+092F><U+093E> ISIS <U+0915><U+093E> <U+091D><U+0902><U+0921><U+093E>, <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+092A><U+0924><U+093F> <U+0930><U+094B><U+0921><U+094D><U+0930><U+093F><U+0917><U+094B> <U+0926><U+0941><U+0924><U+0947><U+0930><U+094D><U+0924><U+0947> <U+0928><U+0947> <U+0932><U+0917><U+093E><U+092F><U+093E> <U+092E><U+093E><U+0930><U+094D><U+0936><U+0932> <U+0932><U+0949>
https://t.co/WXnx0aLT4n",FALSE,0,NA,2017-05-25 16:23:37,FALSE,NA,"867778188469968896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mithu796311",41,TRUE,FALSE,NA,NA
"RT @cnnphilippines: How different is martial law then from martial law now? https://t.co/YCHkcblnUS https://t.co/3mu9wVFqxj",FALSE,0,NA,2017-05-25 16:23:33,FALSE,NA,"867778171143299077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dnllespana",2027,TRUE,FALSE,NA,NA
"RT @143redangel: I send my sincere well-wishes &amp; prayers to our kababayans in Marawi city at sa buong Mindanao. sana po'y ligtas kayo <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>#Pra…",FALSE,0,NA,2017-05-25 16:23:30,FALSE,NA,"867778158677733376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elainexdlcrz",917,TRUE,FALSE,NA,NA
"Por cierto para enterarse un poco de la situación en marawy mejor googlead, aunque parece que no va a más por ahora https://t.co/3XDppxWPX2",FALSE,1,"Isra_Escobar",2017-05-25 16:23:20,FALSE,"867777679214366721","867778117493862401","749910712596754432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Isra_Escobar",0,FALSE,FALSE,NA,NA
"RT @polNewsForever: ISIS has captured Philippines city of Marawi, population of 200k, beheading non-Muslims. Military set to retake city/be…",FALSE,0,NA,2017-05-25 16:23:13,FALSE,NA,"867778087106334721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdfarmer1",5179,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:23:08,FALSE,NA,"867778068030476288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lmaoaby",4715,TRUE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:23:04,FALSE,NA,"867778050288607232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trrscamille",4455,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:23:03,FALSE,NA,"867778045888708609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","only4ngelhes",4715,TRUE,FALSE,NA,NA
"RT @polNewsForever: ISIS in captured-city Marawi (Philippines) beheading teachers, kidnapping women, forcing men to fight. Military to begi…",FALSE,0,NA,2017-05-25 16:23:02,FALSE,NA,"867778044051812352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdfarmer1",1272,TRUE,FALSE,NA,NA
"Philippine President Duterte declares martial rule in Mindanao—home to 22 million people—vowing to be ""harsh.""… https://t.co/zIYa2vXl4l",FALSE,2,NA,2017-05-25 16:23:02,TRUE,NA,"867778041577078784",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","KatMurti",3,FALSE,FALSE,NA,NA
"RT @polNewsForever: /pol/ users in the Philippines are bracing  and preparing for ISIS to show up at their houses, as has been happening in…",FALSE,0,NA,2017-05-25 16:22:59,FALSE,NA,"867778028289523713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radiosong94",783,TRUE,FALSE,NA,NA
"RT @IrishDDizon: TERRORISTS IN MARAWI, MINDANAO UNDER MARTIAL LAW, AND NOW AN EARTHQUAKE THAT SHOOKT EVEN THE MOST DEDMA. TALAGANG NABUNOT…",FALSE,0,NA,2017-05-25 16:22:58,FALSE,NA,"867778027203067905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denjavier_",4715,TRUE,FALSE,NA,NA
"RT @P____w___: BBC News - Marawi fighting: Troops battle militants in Philippine city https://t.co/HRKUVQxP6h",FALSE,0,NA,2017-05-25 16:22:56,FALSE,NA,"867778017392812032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenD74008378",2,TRUE,FALSE,NA,NA
"Isis militants kill 21 in rampage through Philippine city https://t.co/1vBFXviMQ8",FALSE,0,NA,2017-05-25 16:22:55,FALSE,NA,"867778013785718785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dobegrlz",2,FALSE,FALSE,NA,NA
"RT @leanipac: Marawi City, a Muslim-dominated community, is being attacked by ISIS/Maute/ASG.

Bad Muslims? Nope. Just bad people.

#PrayFo…",FALSE,0,NA,2017-05-25 16:22:47,FALSE,NA,"867777981288038400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","izzatafif6",21689,TRUE,FALSE,NA,NA
"RT @len2dinglasa: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> #BecomingFilipino
<ed><U+00A0><U+00BD><ed><U+00B3><U+0086> May 25, 2017
<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Iligan City/Marawi Checkpoint

Saya!!!! <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #MartialLaw #Mindanao #Marawi #IliganCit…",FALSE,0,NA,2017-05-25 16:22:37,FALSE,NA,"867777935914057729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlbShirly",16,TRUE,FALSE,NA,NA
"RT @Politiko_Ph: Teddyboy Locsin on Duterte’s martial rule: It’s our last constitutional defense vs terrorism. Don’t screw up  https://t.co…",FALSE,0,NA,2017-05-25 16:22:35,FALSE,NA,"867777930742472706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chief0730",3,TRUE,FALSE,NA,NA
"Duterte declares martial law in Mindanao https://t.co/LnpSOsP9oi",FALSE,0,NA,2017-05-25 16:22:35,FALSE,NA,"867777929329037312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","73rocket",0,FALSE,FALSE,NA,NA
"RT @BarkoNgALE: In times like these, this is what we should be doing as a nation. Faith in Filipinos restored <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>

© New Marawi City Pulse (…",FALSE,0,NA,2017-05-25 16:22:13,FALSE,NA,"867777835972173824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonnienay",4455,TRUE,FALSE,NA,NA
"RT @gmanews: Pres. Duterte signs the martial law report submitted to Congress. HS Alvarez, SP Pimentel were also in Davao City <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: Palace |…",FALSE,0,NA,2017-05-25 16:22:10,FALSE,NA,"867777823842369536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CerezoConnie",38,TRUE,FALSE,NA,NA
"RT @NPR: Duterte Declares Limited Martial Law As Bloodshed Breaks Out In Marawi City https://t.co/2VGr3RL6ok",FALSE,0,NA,2017-05-25 16:22:01,FALSE,NA,"867777785233670144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomahawk2154",194,TRUE,FALSE,NA,NA
