"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Philippine soldiers continue to battle Islamist militants in Marawi City - https://t.co/On3XjagGlS https://t.co/fZtv52phtS",FALSE,4,NA,2017-05-27 23:54:18,FALSE,NA,"868616383621476358",NA,"<a href=""http://www.eaglenews.ph"" rel=""nofollow"">Eagle News AutoPublish</a>","EagleNewsPH",0,FALSE,FALSE,NA,NA
"RT @chiarazambrano: One of the many units fighting the Maute Group from many fronts across Marawi City.

Darating din ang umaga. Kapit. htt…",FALSE,0,NA,2017-05-27 23:54:02,FALSE,NA,"868616316491448321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RomaFeMabanag",467,TRUE,FALSE,NA,NA
"RT @AWAKEALERT: ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the foreign merce…",FALSE,0,NA,2017-05-27 23:53:43,FALSE,NA,"868616237735002112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirAbdurRahman",39,TRUE,FALSE,NA,NA
"RT @trishamacas: @gmanews Pres. Duterte also interacted with the wounded personnel who were hospitalized in Iligan City <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: Palace @gmanews…",FALSE,0,NA,2017-05-27 23:53:22,FALSE,NA,"868616148190846977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igignoramus",46,TRUE,FALSE,NA,NA
"RT @chiarazambrano: One of the many units fighting the Maute Group from many fronts across Marawi City.

Darating din ang umaga. Kapit. htt…",FALSE,0,NA,2017-05-27 23:52:32,FALSE,NA,"868615936902799360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inah_chinita",467,TRUE,FALSE,NA,NA
"RT @monikzamora: @tontoncontreras Yung mga Bata na tanga na rally ng rally,  Hala,  Dalhin sa harap ng Marawi city hall at Doon magrally!",FALSE,0,NA,2017-05-27 23:52:23,FALSE,NA,"868615898789142528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malulew",1,TRUE,FALSE,NA,NA
"RT @sec_judy: Unloaded food &amp; non-food items from DSWD CO ferried by BRP Batangas to Iligan City for ARMM, Marawi armed conflict- affected…",FALSE,0,NA,2017-05-27 23:52:11,FALSE,NA,"868615848545669120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJ_LadyExplorer",19,TRUE,FALSE,NA,NA
"RT @adamcbest: @realDonaldTrump 3. Trump is a fake bully who backs down from tougher thugs (Putin, Duterte, Erdogan). Obama didn't kiss dic…",FALSE,0,NA,2017-05-27 23:51:45,FALSE,NA,"868615742480146433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hooosierbeth",324,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:51:13,FALSE,NA,"868615605724860416",NA,"<a href=""https://twitter.com/peoplewithwind"" rel=""nofollow"">PeopleWithWind</a>","peoplewithwind",423,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:50:53,FALSE,NA,"868615524246224896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrsunlawyer",423,TRUE,FALSE,NA,NA
"RT @AFP: Large crowds gather in Manila to protest President Rodrigo Duterte’s implementation of martial law for the southern region of Mind…",FALSE,0,NA,2017-05-27 23:50:45,FALSE,NA,"868615489102073856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gregjamesbarton",155,TRUE,FALSE,NA,NA
"Inday Sara and Pulong Duterte has a striking reply to communists who called the Davao Mayor a 'mini dictator'... https://t.co/8EIgiJFVUf",FALSE,0,NA,2017-05-27 23:50:32,FALSE,NA,"868615436899844096",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pinoynewsonline",0,FALSE,FALSE,NA,NA
"RT @AWAKEALERT: ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the foreign merce…",FALSE,0,NA,2017-05-27 23:50:00,FALSE,NA,"868615299079303168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvanRicardi",39,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:49:40,FALSE,NA,"868615216417751040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JojoMalig",423,TRUE,FALSE,NA,NA
"RT @AWAKEALERT: ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the foreign merce…",FALSE,0,NA,2017-05-27 23:49:19,FALSE,NA,"868615126940864512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","00redpill",39,TRUE,FALSE,NA,NA
"RT @cnnphilippines: How different is martial law then from martial law now? https://t.co/YCHkcblnUS https://t.co/3mu9wVFqxj",FALSE,0,NA,2017-05-27 23:49:16,FALSE,NA,"868615115985174528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hereisgone2003",2047,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:48:56,FALSE,NA,"868615032594214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MortonSecurity",57,TRUE,FALSE,NA,NA
"RT @AWAKEALERT: ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the foreign merce…",FALSE,0,NA,2017-05-27 23:48:34,FALSE,NA,"868614941745360896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Broddyy24",39,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:48:29,FALSE,NA,"868614917716312064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyndonEvansCT",57,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:48:25,FALSE,NA,"868614903787122688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariVictoriaC4",57,TRUE,FALSE,NA,NA
"RT @AWAKEALERT: ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the foreign merce…",FALSE,0,NA,2017-05-27 23:48:23,FALSE,NA,"868614893158752256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizap1",39,TRUE,FALSE,NA,NA
"RT @chiarazambrano: One of the many units fighting the Maute Group from many fronts across Marawi City.

Darating din ang umaga. Kapit. htt…",FALSE,0,NA,2017-05-27 23:48:20,FALSE,NA,"868614883167698944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Renet1230",467,TRUE,FALSE,NA,NA
"ISIS attacks #Marawi city in #Philippines the day #Duterte visits Russia
<U+25BA>#WashingtonPost #FakeNews calls the forei… https://t.co/RpmFTEcD0y",FALSE,28,NA,2017-05-27 23:47:54,TRUE,NA,"868614773876731904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AWAKEALERT",39,FALSE,FALSE,NA,NA
"RT @BeYour0wnLeader: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t…",FALSE,0,NA,2017-05-27 23:47:40,FALSE,NA,"868614711931219970",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SloanePett3n",1,TRUE,FALSE,NA,NA
"RT @ANCALERTS: WATCH: Policemen patrol a street in Marawi City | via @EdSevidalDZMM https://t.co/iLMNE6OJ5g",FALSE,0,NA,2017-05-27 23:46:58,FALSE,NA,"868614536336621568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JojoMalig",29,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:46:45,FALSE,NA,"868614481122779137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoahDaubman",57,TRUE,FALSE,NA,NA
"RT @TheLaSallian: UNIVERSITY: Student sector leads candle lighting ceremony in praying for the restoration of peace in Marawi City. https:/…",FALSE,0,NA,2017-05-27 23:45:36,FALSE,NA,"868614192667832324",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Geedabullyou",88,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:45:00,FALSE,NA,"868614040905330688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ieladane89",423,TRUE,FALSE,NA,NA
"RT @tontoncontreras: So, don't you still call this as a de facto threat of invasion?

Stop living in the old categories of nations and... h…",FALSE,0,NA,2017-05-27 23:44:48,FALSE,NA,"868613991492341761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igignoramus",20,TRUE,FALSE,NA,NA
"RT @chiarazambrano: One of the many units fighting the Maute Group from many fronts across Marawi City.

Darating din ang umaga. Kapit. htt…",FALSE,0,NA,2017-05-27 23:43:39,FALSE,NA,"868613704442462208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvicCabanos",467,TRUE,FALSE,NA,NA
"RT @ICRC: As thousands continue to flee the fighting in Marawi, our team has delivered water and other essential aid: https://t.co/ETixZUYk…",FALSE,0,NA,2017-05-27 23:42:51,FALSE,NA,"868613502532853760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamsarzbanaja",26,TRUE,FALSE,NA,NA
"RT @MisterBanatero: ""I pray for the Marawi people. I pray for the Mindanao citizens. No religion must be a boundary for having unity.""",FALSE,0,NA,2017-05-27 23:41:57,FALSE,NA,"868613276866707456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","si_anya",286,TRUE,FALSE,NA,NA
"RT @NetworksManager: Meanwhile in Marawi City, Philippines death+destruction by ""One of the world's great faiths""- according to Trump
#DC h…",FALSE,0,NA,2017-05-27 23:41:33,FALSE,NA,"868613176371367936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eye_dull",327,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:41:00,FALSE,NA,"868613034343845889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RayvzBlanca1",57,TRUE,FALSE,NA,NA
"RT @gmanews: Maute plans to raise ISIS flags at Lanao capitol, Marawi city hall to declare 'wilayat' https://t.co/zIUGcJ1dyN https://t.co/a…",FALSE,0,NA,2017-05-27 23:40:40,FALSE,NA,"868612951745241089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pelicanmemo",17,TRUE,FALSE,NA,NA
"RT @Iqbal__kholidi: buat yg ketinggalan info, berikut video jelasin situasi Marawi City yg ISIS invasi
https://t.co/IuZDK8GZsL",FALSE,0,NA,2017-05-27 23:40:31,FALSE,NA,"868612916504780800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melysamelyana",587,TRUE,FALSE,NA,NA
"Myth : No Maute Group in Mindanao
Go check the facts go to Marawi City.",FALSE,0,NA,2017-05-27 23:39:27,FALSE,NA,"868612644911038464",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SimplyDelishbyV",0,FALSE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:38:43,FALSE,NA,"868612462467313664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kiki00312",57,TRUE,FALSE,NA,NA
"@kikopangilinan Karapatan ng mamamayan?Marcos is different from Duterte look at the name itself.",FALSE,1,"kikopangilinan",2017-05-27 23:38:28,FALSE,"868276506409156609","868612398881492992","21987582","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreBukz",0,FALSE,FALSE,NA,NA
"RT @tontoncontreras: So, don't you still call this as a de facto threat of invasion?

Stop living in the old categories of nations and... h…",FALSE,0,NA,2017-05-27 23:38:03,FALSE,NA,"868612293478588417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rougeagent00",20,TRUE,FALSE,NA,NA
"RT @Politiko_Ph: LOOK: Laughter is the best medicine: @RRD_Davao cheers up wounded soldier in Iligan City
https://t.co/ypm3b5VHXg",FALSE,0,NA,2017-05-27 23:37:04,FALSE,NA,"868612044232065024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clin_clint",2,TRUE,FALSE,NA,NA
"RT @jvejercito: As President, Duterte has access to intel &amp;  other relevant info regarding situation in Mindanao. He has better grasp of si…",FALSE,0,NA,2017-05-27 23:36:43,FALSE,NA,"868611956873216000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clin_clint",58,TRUE,FALSE,NA,NA
"RT @gmanews: Malacañang defended President Rodrigo Duterte's latest rape joke made before troops in Iligan City. https://t.co/nOA335eSMq",FALSE,0,NA,2017-05-27 23:36:06,FALSE,NA,"868611804062076928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clin_clint",8,TRUE,FALSE,NA,NA
"AFP in control of Marawi City but... - Philippine Star https://t.co/tP3b4uOvDL https://t.co/L7z2PgVVL9",FALSE,0,NA,2017-05-27 23:35:11,FALSE,NA,"868611573048266752",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Visayanbizpost",0,FALSE,FALSE,NA,NA
"RT @BTS_ARMY_I: Marawi, a city in the Philippines is under attack by alleged ISIS militants. Please stay safe. #PrayForMarawi https://t.co/…",FALSE,0,NA,2017-05-27 23:34:58,FALSE,NA,"868611519398912000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellahKawa",6412,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:34:35,FALSE,NA,"868611421621420032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stormin4909",57,TRUE,FALSE,NA,NA
"RT @BoSanchez: Lord, we pray for Marawi. May your Love reign in that city &amp; in the hearts of those who live there. We claim for ur peace &amp;…",FALSE,0,NA,2017-05-27 23:34:16,FALSE,NA,"868611340234928128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmalynnbau1230",162,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:34:13,FALSE,NA,"868611328667078656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thejujutrain",423,TRUE,FALSE,NA,NA
"RT @ABC: Duterte makes comment about rape in speech urging soldiers to use martial law powers in fight for besieged city https://t.co/menwt…",FALSE,0,NA,2017-05-27 23:33:39,FALSE,NA,"868611184458514433",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FolkiKaren",67,TRUE,FALSE,NA,NA
"Just realized theres more to the story that lead to d Maute attacks n Marawi.There was a failure in the AFP side.#MartialLaw was the coverup",FALSE,0,NA,2017-05-27 23:33:33,FALSE,NA,"868611163126251520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heero_yuy2",0,FALSE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:32:53,FALSE,NA,"868610992254492672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pelicanmemo",57,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:32:14,FALSE,NA,"868610828454420480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","itismedesu",57,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:32:10,FALSE,NA,"868610813803864064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palumbo_lucio",57,TRUE,FALSE,NA,NA
"SOBRANG NAKAKAIYAK DUTERTE PAPUNTA NA SA MARAWI CITY MAGHAHATID NG TULONG: https://t.co/pIlAmQy95h via @YouTube",FALSE,1,NA,2017-05-27 23:31:34,FALSE,NA,"868610662385278976",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AlvinLabios1",1,FALSE,FALSE,NA,NA
"RT @gmanews: Police officer: The Maute group is using child warriors as young as 10 years old. https://t.co/jW8PCNV5wU",FALSE,0,NA,2017-05-27 23:31:24,FALSE,NA,"868610621838733313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clin_clint",22,TRUE,FALSE,NA,NA
"RT @rapplerdotcom: Father Moreno voiced concern about President Duterte's declaration of #MartialLaw in Mindanao. https://t.co/v5fgC4gmF7",FALSE,0,NA,2017-05-27 23:31:10,FALSE,NA,"868610561000341504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k4tc4rl0",13,TRUE,FALSE,NA,NA
"RT @NetworksManager: Meanwhile in Marawi City, Philippines death+destruction by ""One of the world's great faiths""- according to Trump
#DC h…",FALSE,0,NA,2017-05-27 23:30:58,FALSE,NA,"868610512162099205",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","georgiadeee",327,TRUE,FALSE,NA,NA
"RT @chiarazambrano: Waiting for his parents, leaving Marawi. In a city beseiged by the black flag of ISIS, people now bank on the white fla…",FALSE,0,NA,2017-05-27 23:30:23,FALSE,NA,"868610362786037760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13thFool",423,TRUE,FALSE,NA,NA
"""A city of 200,000 people, Marawi is mostly deserted, with officials saying '80-90 per cent' of the population has been evacuated.""",FALSE,1,NA,2017-05-27 23:28:15,FALSE,NA,"868609825504018432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BeYour0wnLeader",0,FALSE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:28:04,FALSE,NA,"868609779744219136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tlamb775",57,TRUE,FALSE,NA,NA
"RT @ANCALERTS: Vice-Mayor Paolo Duterte slams Reds for calling Sara Duterte 'mini dictator' https://t.co/ZdjdsAMaq0",FALSE,0,NA,2017-05-27 23:27:48,FALSE,NA,"868609715294490624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","szxcbernadette",3,TRUE,FALSE,NA,NA
"Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/AYq9TY1t5u",FALSE,0,NA,2017-05-27 23:27:36,FALSE,NA,"868609664841162752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeYour0wnLeader",1,FALSE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:27:23,FALSE,NA,"868609607370985472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chabellou",57,TRUE,FALSE,NA,NA
"AFP in control of Marawi City but... - Philippine Star https://t.co/cCOJAnQsuk https://t.co/biu58KVRYQ",FALSE,0,NA,2017-05-27 23:26:53,FALSE,NA,"868609481717932032",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OFWupdates",0,FALSE,FALSE,NA,NA
"RT @jamelaaisha: #Marawi what was once a thriving cultural and economic hub- now ghost town. #Martiallaw https://t.co/ZzypOvP74U",FALSE,0,NA,2017-05-27 23:26:50,FALSE,NA,"868609471106383872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caesuras",114,TRUE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:26:37,FALSE,NA,"868609416471470080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dimasadiwiyoto",57,TRUE,FALSE,NA,NA
"RT MailOnline ""Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on presid… https://t.co/H1ITidVn9s""",FALSE,0,NA,2017-05-27 23:26:36,FALSE,NA,"868609411509624835",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dak2zeke",0,FALSE,FALSE,NA,NA
"RT @MailOnline: Duterte steps up bombing raids on ISIS-held city while communists vow to increase attacks on president's men https://t.co/I…",FALSE,0,NA,2017-05-27 23:26:34,FALSE,NA,"868609402718347265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Titimoto69",57,TRUE,FALSE,NA,NA
"RT @sec_judy: Food for Marawi. Finding it very hard to get inside the city under siege and to reach affected citizens. Armed skirmishes con…",FALSE,0,NA,2017-05-27 23:26:30,FALSE,NA,"868609387715190784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesssseht30",90,TRUE,FALSE,NA,NA
