"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Palace says President Duterte has declared martial law in entire Mindanao | via @dgplacido https://t.co/zSUsbubLxx","FALSE","5791",NA,"2017-05-23 15:21:47","FALSE",NA,"867037852932034560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ABSCBNNews","6739","FALSE","FALSE",NA,NA
"#BREAKING: President Duterte declares Martial Law in Mindanao. | via @Joseph_Morong https://t.co/OAe9WAdvHM","FALSE","7688",NA,"2017-05-23 15:21:06","FALSE",NA,"867037679967326208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews","10108","FALSE","FALSE",NA,NA
"FULL STORY: Duterte declares Martial Law in Mindanao https://t.co/96Oi8PmFyT","FALSE","2875",NA,"2017-05-23 15:34:15","FALSE",NA,"867040989881311232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABSCBNNews","2897","FALSE","FALSE",NA,NA
"READ: Statement of the AFP Western Mindanao Command on the Marawi incident #PrayForMarawi https://t.co/Hwc7UHA7LU","FALSE","1610",NA,"2017-05-23 15:06:44","FALSE",NA,"867034063088959488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines","2654","FALSE","FALSE",NA,NA
"Military urges public to stop posting information in social media posts of troops, terrorists in Marawi City… https://t.co/LdV9mazvWU","FALSE","396",NA,"2017-05-23 17:29:34","TRUE",NA,"867070008479760384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews","575","FALSE","FALSE",NA,NA
"WE’RE NOT OK: Marawi mayor, residents confirm fires in city, blackout, gunfire https://t.co/CniOYLLozY https://t.co/Yuvdk9ToDe","FALSE","841",NA,"2017-05-23 17:22:27","FALSE",NA,"867068218162249728",NA,"<a href=""https://secure.echoboxapp.com"" rel=""nofollow"">Echobox Social</a>","inquirerdotnet","918","FALSE","FALSE",NA,NA
"The PNP-ARMM confirms Marawi City Jail and Dansalan College are on fire. #MarawiClash | via Greanne Mendoza

(Court… https://t.co/NsY5BGyMWg","FALSE","1270",NA,"2017-05-23 14:16:15","TRUE",NA,"867021360731611136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABSCBNNews","1445","FALSE","FALSE",NA,NA
"BREAKING: Presidential Spox Abella says President Duterte has declared martial law in entire Mindanao https://t.co/t5q6HFQN1j","FALSE","1012",NA,"2017-05-23 15:36:05","FALSE",NA,"867041452190179328",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","PTVph","1172","FALSE","FALSE",NA,NA
"Gunshots can be heard in the background during Marawi City resident's phone interview with ANC. #MarawiClash… https://t.co/IgTBIS1iQn","FALSE","620",NA,"2017-05-23 15:07:36","TRUE",NA,"867034283839336448",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","ANCALERTS","740","FALSE","FALSE",NA,NA
"BREAKING: President Duterte declared martial law in Mindanao at 10 PM Tuesday. | @alexisbromero https://t.co/I7OSsiVURX","FALSE","455",NA,"2017-05-23 15:27:12","FALSE",NA,"867039216068210688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PhilippineStar","652","FALSE","FALSE",NA,NA
"AFP statement on the situation in Marawi City | via @sandraguinaldo https://t.co/0X6mhK57u8","FALSE","481",NA,"2017-05-23 12:49:37","FALSE",NA,"866999560417169408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews","661","FALSE","FALSE",NA,NA
"BREAKING: Eyewitness: Marawi City Jail, Dansalan College on fire. https://t.co/sDo55hwVGt https://t.co/2MsVNYXqm7","FALSE","369",NA,"2017-05-23 12:43:15","FALSE",NA,"866997958331342848",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","cnnphilippines","871","FALSE","FALSE",NA,NA
"Together with the Filipino people, we have been monitoring the events that transpired in the City of Marawi.","FALSE","3297",NA,"2017-05-23 15:28:17","FALSE",NA,"867039489536819200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lenirobredo","958","FALSE","FALSE",NA,NA
"BREAKING: Firefight ongoing in Marawi City. https://t.co/sDo55hwVGt https://t.co/0rXSfEr8A9","FALSE","309",NA,"2017-05-23 10:34:25","FALSE",NA,"866965536038465536",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","cnnphilippines","693","FALSE","FALSE",NA,NA
"AFP statement on fighting in Marawi  City between govt troops and terror groups (Abus and Maute) | @FMangosingINQ https://t.co/aa32qXI0L1","FALSE","151",NA,"2017-05-23 10:09:03","FALSE",NA,"866959149027868672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","inquirerdotnet","266","FALSE","FALSE",NA,NA
"Soldiers, armed men engaged in firefight in Marawi City. https://t.co/sDo55hwVGt https://t.co/NHJ1n8dNUJ","FALSE","110",NA,"2017-05-23 09:57:57","FALSE",NA,"866956356745478144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines","196","FALSE","FALSE",NA,NA
"The clashes happen as the military moved to hunt down 'high value targets' https://t.co/atgLOOWj5A","FALSE","74",NA,"2017-05-23 08:53:47","FALSE",NA,"866940209270853632",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","rapplerdotcom","167","FALSE","FALSE",NA,NA
"Roxanne Arevalo gives updates on the ongoing clash between the Maute group and the military in Marawi City.… https://t.co/yFXDhpQskj","FALSE","18",NA,"2017-05-23 10:14:25","TRUE",NA,"866960499379904512",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","ANCALERTS","37","FALSE","FALSE",NA,NA
"JUST IN: Clashes between the military and Maute group in Marawi City reported this afternoon.

Story to follow:… https://t.co/5sag3JdeAP","FALSE","33",NA,"2017-05-23 09:59:40","TRUE",NA,"866956790159646720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manila_bulletin","45","FALSE","FALSE",NA,NA
"Troops, Maute group clash in Marawi City  https://t.co/xPfShGZmux","FALSE","16",NA,"2017-05-23 08:45:53","FALSE",NA,"866938219144724480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilstarNews","35","FALSE","FALSE",NA,NA
"Soldiers are engaged in a firefight with members of the Maute Group in Marawi City, Lanao del Sur. Lt Col Jo-Ar Her… https://t.co/TNFSuTnv5z","FALSE","13",NA,"2017-05-23 10:09:19","TRUE",NA,"866959216585482240",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","ANCALERTS","18","FALSE","FALSE",NA,NA
"Members of the military and the Maute group clash in Marawi City this afternoon. | via Roxanne Arevalo https://t.co/E6xxnFEM19","FALSE","7",NA,"2017-05-23 09:50:02","FALSE",NA,"866954364228730880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ANCALERTS","25","FALSE","FALSE",NA,NA
"Hospital sa Marawi City, kinubkob umano ng mga hinihinalang miyembro ng Maute Group at ISIS. | via @Rodveg72 https://t.co/yEyrjOotLO","FALSE","10",NA,"2017-05-23 09:48:41","FALSE",NA,"866954025614413824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dzbb","21","FALSE","FALSE",NA,NA
